ep_rew,gates_cleared,n_steps
95.608523,2,494232
99.391416,2,494376
102.523875,2,494696
98.158497,2,494712
104.106997,2,494720
103.019257,2,494744
100.907443,2,494768
97.789209,2,494936
99.615556,2,495152
104.336316,2,495592
96.729201,2,495608
99.748788,2,495632
103.713663,2,495640
99.511142,2,495648
-23.788694,1,495664
96.725508,2,495792
97.74694,2,496032
106.966467,2,496512
106.902462,2,496520
99.221268,2,496520
101.569553,2,496520
102.684304,2,496552
99.864854,2,496592
96.636066,2,496656
-30.493749,1,497360
94.854489,2,497384
99.211762,2,497392
91.995432,2,497408
98.780441,2,497432
102.174909,2,497440
106.393168,2,497504
104.926238,2,497592
97.369027,2,498232
105.892385,2,498280
104.055586,2,498288
94.516947,2,498312
99.117809,2,498328
104.700689,2,498336
98.004225,2,498448
90.102107,2,498464
100.693909,2,499136
92.931009,2,499144
100.570908,2,499176
104.37858,2,499184
97.817174,2,499192
106.246648,2,499256
96.282443,2,499320
105.522002,2,499344
93.347498,2,500008
98.293239,2,500056
104.224625,2,500056
106.078897,2,500064
103.870253,2,500112
106.209967,2,500192
103.531474,2,500200
98.674938,2,500224
98.931978,2,500872
99.550481,2,500952
93.358834,2,500960
101.864268,2,500984
103.637122,2,501016
97.14279,2,501096
103.011988,2,501104
101.885263,2,501120
94.97456,2,501800
98.080811,2,501848
96.674186,2,501856
100.454879,2,501936
107.649335,2,501952
97.683649,2,501968
104.278942,2,502024
103.710525,2,502024
100.84022,2,502744
101.223464,2,502744
102.717908,2,502768
100.818927,2,502832
97.467091,2,502848
95.327146,2,502848
104.361475,2,502920
106.269604,2,502968
98.734386,2,503616
102.532054,2,503632
100.096331,2,503640
102.934093,2,503712
105.850074,2,503776
102.347278,2,503784
95.919366,2,503808
99.26161,2,503912
95.873198,2,504504
102.002398,2,504512
109.116736,2,504568
96.631723,2,504600
95.646852,2,504648
101.060353,2,504704
97.541462,2,504720
99.802913,2,504824
99.519458,2,505384
102.689175,2,505400
96.49678,2,505424
98.594823,2,505504
94.948725,2,505560
100.827062,2,505624
101.269624,2,505624
99.915028,2,505712
97.616765,2,506280
100.852006,2,506320
102.12576,2,506392
97.121208,2,506496
95.831763,2,506520
98.989797,2,506520
94.610892,2,506616
-47.150241,1,506808
100.815849,2,507184
99.23583,2,507216
97.553018,2,507256
92.552261,2,507392
98.21466,2,507416
101.639458,2,507440
106.668659,2,507552
100.559794,2,507704
106.000103,2,508096
94.558581,2,508112
95.868865,2,508152
101.572166,2,508288
95.334238,2,508312
100.652515,2,508336
102.651463,2,508448
97.475128,2,508576
98.916306,2,508968
104.569447,2,509016
102.903572,2,509064
97.644213,2,509168
99.034101,2,509184
96.435138,2,509192
103.501933,2,509456
-8.435011,1,509672
90.515521,2,509824
99.310342,2,509880
100.664095,2,509976
95.375936,2,510072
103.663411,2,510096
104.23364,2,510104
100.447228,2,510352
105.38721,2,510576
107.126051,2,510744
106.398037,2,510816
103.533857,2,510904
97.567604,2,510968
102.51618,2,510976
93.615062,2,511008
92.05918,2,511232
101.40418,2,511520
103.285919,2,511672
102.263464,2,511728
98.862881,2,511800
101.649671,2,511864
93.495957,2,511888
102.235521,2,511928
97.199014,2,512160
99.05344,2,512408
101.324345,2,512560
97.121417,2,512640
98.698864,2,512688
99.350498,2,512744
106.847659,2,512760
99.18755,2,512808
98.722325,2,513016
99.939254,2,513336
101.421633,2,513464
97.836094,2,513552
103.692165,2,513568
96.817675,2,513592
99.37152,2,513672
98.101999,2,513728
99.256311,2,513888
97.965025,2,514200
96.103368,2,514328
101.732969,2,514456
95.822833,2,514464
96.47118,2,514504
96.880173,2,514544
101.542267,2,514608
105.196371,2,514824
103.492122,2,515088
95.669774,2,515224
98.553968,2,515344
100.807666,2,515368
93.544706,2,515368
92.878378,2,515416
97.227845,2,515456
100.388444,2,515736
100.904451,2,515968
103.625156,2,516128
97.994455,2,516256
101.602102,2,516272
99.767393,2,516280
98.723808,2,516296
104.075077,2,516384
110.153852,2,516656
103.024029,2,516872
101.2246,2,517048
99.251396,2,517168
101.346376,2,517176
94.897994,2,517184
95.352434,2,517312
-10.201024,1,517464
103.546372,2,517568
98.356971,2,517760
97.995468,2,517960
101.186442,2,518088
98.194688,2,518096
99.899333,2,518096
101.718416,2,518208
96.885601,2,518368
98.525138,2,518472
103.342351,2,518680
101.313322,2,518872
103.568157,2,518984
98.287496,2,518984
100.981778,2,519024
101.668498,2,519128
103.789002,2,519264
94.459421,2,519360
95.806042,2,519584
104.14581,2,519792
95.646016,2,519848
99.178784,2,519864
103.974476,2,519960
99.134246,2,520056
96.704623,2,520136
107.785973,2,520296
99.588457,2,520456
101.528311,2,520696
99.53584,2,520744
105.907221,2,520800
100.368342,2,520864
97.519565,2,520912
95.919888,2,521048
103.134035,2,521224
95.119786,2,521320
103.842589,2,521648
105.125526,2,521656
102.299938,2,521720
101.373314,2,521800
99.859426,2,521808
97.303471,2,521928
96.556699,2,522096
99.415411,2,522216
96.522601,2,522536
97.908323,2,522544
101.663329,2,522624
91.114828,2,522680
97.00833,2,522696
97.65092,2,522816
104.795346,2,523048
101.494101,2,523112
92.89064,2,523424
104.904743,2,523472
103.214737,2,523544
97.517564,2,523600
91.074973,2,523608
100.124237,2,523752
93.90606,2,523936
97.071735,2,524008
100.635961,2,524304
103.953338,2,524360
97.013289,2,524432
91.82278,2,524472
99.089819,2,524496
92.726312,2,524608
87.382981,2,524816
102.923945,2,524952
93.82278,2,525160
106.429345,2,525288
103.592594,2,525320
98.351972,2,525344
95.412738,2,525376
106.498928,2,525536
99.096465,2,525696
95.633004,2,525856
98.082435,2,526056
96.272435,2,526176
98.825121,2,526184
102.13513,2,526264
102.282309,2,526280
104.617383,2,526432
99.893648,2,526584
98.84499,2,526752
103.215846,2,526944
99.480412,2,527064
98.14686,2,527088
96.584373,2,527144
102.308351,2,527152
104.655759,2,527376
98.182668,2,527456
96.860711,2,527616
95.328574,2,527784
102.203594,2,527968
104.332209,2,527984
101.925283,2,528048
105.079147,2,528064
100.304511,2,528272
93.438225,2,528360
101.389261,2,528512
101.062886,2,528664
99.192915,2,528856
105.775164,2,528896
94.643055,2,528952
104.839681,2,528960
92.258818,2,529240
100.794039,2,529408
-29.421489,1,529544
103.469994,2,529568
97.056415,2,529728
102.335758,2,529840
107.031823,2,529848
92.251317,2,529880
102.154674,2,530136
101.311286,2,530288
99.268793,2,530472
104.365704,2,530472
92.776898,2,530592
102.9251,2,530728
95.094297,2,530736
100.719937,2,530792
104.028496,2,531048
101.840586,2,531200
105.937783,2,531392
101.863503,2,531400
100.500031,2,531512
102.498169,2,531640
103.389666,2,531640
99.120257,2,531688
102.884467,2,531944
98.777027,2,532056
96.575881,2,532264
105.465581,2,532312
101.908807,2,532424
106.244687,2,532568
101.461432,2,532584
104.569646,2,532584
98.848475,2,532816
99.456548,2,532952
99.91616,2,533136
95.633943,2,533208
100.597848,2,533336
100.736963,2,533456
102.393332,2,533456
102.708395,2,533480
104.329746,2,533728
91.002766,2,533832
102.656906,2,534024
99.804754,2,534088
100.509494,2,534200
102.277244,2,534328
99.222649,2,534336
106.976475,2,534400
98.263786,2,534624
95.637186,2,534712
100.603232,2,534872
97.756935,2,534968
101.142218,2,535088
106.844807,2,535216
103.3762,2,535256
102.247158,2,535272
103.005506,2,535480
99.885534,2,535592
98.593981,2,535744
108.017115,2,535896
103.139654,2,535976
103.65885,2,536104
101.234903,2,536152
107.063727,2,536192
104.239126,2,536392
95.222733,2,536472
100.905827,2,536648
98.437186,2,536776
92.577067,2,536840
100.513123,2,537000
102.937642,2,537040
105.437895,2,537104
108.275956,2,537280
99.869823,2,537352
99.194981,2,537504
95.959442,2,537656
107.510765,2,537752
104.883087,2,537872
97.174716,2,537944
101.8639,2,537968
103.305127,2,538192
100.321349,2,538216
105.497432,2,538416
99.355462,2,538544
103.014297,2,538664
102.111746,2,538752
100.889035,2,538824
100.462984,2,538832
99.895535,2,539080
106.978637,2,539160
102.303947,2,539296
104.26122,2,539456
103.381008,2,539552
96.71462,2,539632
99.58535,2,539688
99.925041,2,539736
99.103716,2,539952
103.716916,2,540056
98.614014,2,540160
96.941376,2,540328
97.80612,2,540456
106.412246,2,540552
99.149024,2,540600
97.423725,2,540616
100.162557,2,540800
97.209268,2,540968
98.483988,2,541056
104.113382,2,541224
103.650695,2,541352
104.293188,2,541424
101.883093,2,541504
106.449146,2,541544
99.844302,2,541688
108.675345,2,541880
98.343287,2,541904
94.942502,2,542112
101.856149,2,542224
97.58758,2,542296
99.645161,2,542384
104.751986,2,542440
96.036468,2,542552
104.417043,2,542768
101.687659,2,542784
93.67679,2,543000
101.577421,2,543152
101.041334,2,543184
106.74921,2,543272
90.025965,2,543344
107.196617,2,543464
95.189853,2,543632
96.95308,2,543664
91.619639,2,543864
106.493082,2,544088
105.357442,2,544128
101.787496,2,544192
104.219046,2,544240
98.919135,2,544360
106.095467,2,544520
107.550827,2,544592
105.702591,2,544784
103.337226,2,544984
101.121035,2,545040
97.634351,2,545088
105.830413,2,545144
99.643977,2,545216
106.289771,2,545448
97.393805,2,545472
103.589902,2,545672
96.476909,2,545888
101.902514,2,545944
100.586063,2,545992
105.887828,2,546040
96.865343,2,546088
93.131708,2,546344
96.17639,2,546360
102.557431,2,546576
104.126873,2,546768
100.281801,2,546792
99.288573,2,546848
99.686732,2,546936
104.06509,2,546968
98.866042,2,547232
105.633955,2,547256
97.36291,2,547456
102.590126,2,547696
101.286728,2,547696
92.051963,2,547720
102.369899,2,547848
102.412217,2,547864
105.735675,2,548144
102.909569,2,548160
99.6119,2,548328
98.130646,2,548592
101.292132,2,548600
99.150411,2,548632
98.736022,2,548736
106.537664,2,548744
107.157791,2,549040
102.952774,2,549040
100.028322,2,549216
102.080473,2,549464
95.502201,2,549472
106.395912,2,549552
100.83891,2,549624
102.186259,2,549648
94.07641,2,549896
98.067943,2,549912
97.966824,2,550072
92.485727,2,550368
99.823347,2,550400
95.782998,2,550416
98.433943,2,550504
103.13567,2,550568
99.149265,2,550752
99.836389,2,550792
93.049553,2,550928
95.699498,2,551256
100.207872,2,551256
105.25618,2,551328
95.941809,2,551352
97.621594,2,551416
99.548493,2,551656
108.160551,2,551696
101.614139,2,551800
96.54012,2,552128
101.573854,2,552144
96.775075,2,552184
97.06678,2,552320
-59.36842,0,552504
99.438541,2,552520
98.929422,2,552560
103.850471,2,552704
98.298092,2,552976
97.085479,2,552984
93.78946,2,553072
98.535965,2,553176
101.879368,2,553400
100.125247,2,553400
105.820678,2,553480
107.870185,2,553640
98.683179,2,553808
101.879593,2,553856
103.495145,2,553984
-47.62033,0,554272
104.222579,2,554320
108.135032,2,554336
92.298438,2,554344
101.723244,2,554536
97.887621,2,554672
101.291394,2,554776
103.740024,2,554880
106.630756,2,555184
97.815458,2,555216
99.582597,2,555224
105.277931,2,555232
101.905075,2,555448
97.986511,2,555576
104.790124,2,555784
-46.083621,0,555856
98.204347,2,556088
104.237166,2,556096
98.499436,2,556128
103.459857,2,556136
93.695786,2,556312
101.962951,2,556456
103.346426,2,556680
98.264641,2,556704
99.796589,2,556968
99.499118,2,556968
99.669568,2,556992
97.668664,2,557008
100.586407,2,557200
99.692967,2,557360
100.906298,2,557576
101.915931,2,557576
96.069382,2,557824
100.203559,2,557832
102.293324,2,557864
105.015053,2,557920
100.28483,2,558096
101.193368,2,558248
102.242613,2,558456
98.583496,2,558472
102.989916,2,558680
103.577677,2,558720
98.774287,2,558760
100.687121,2,558792
105.950142,2,558984
98.238133,2,559112
103.709372,2,559360
95.899387,2,559368
96.346002,2,559552
98.55554,2,559584
105.165347,2,559664
97.052587,2,559664
109.075958,2,559904
95.460228,2,559976
106.756016,2,560256
101.989902,2,560256
104.461155,2,560448
100.343253,2,560464
101.066039,2,560536
97.266933,2,560552
98.105096,2,560776
97.320323,2,560888
95.20473,2,561144
95.306942,2,561152
100.849848,2,561320
96.101079,2,561336
103.874515,2,561424
106.131372,2,561464
99.150944,2,561648
99.856588,2,561760
94.152015,2,562016
107.102002,2,562040
101.55895,2,562192
104.51149,2,562216
99.96552,2,562272
104.167225,2,562384
102.572463,2,562552
102.775239,2,562640
102.753298,2,562896
92.571069,2,562920
97.346315,2,563072
97.835267,2,563088
99.22727,2,563152
100.831664,2,563240
104.423102,2,563464
107.276691,2,563552
93.613828,2,563744
98.549287,2,563816
100.593412,2,563952
101.21094,2,563992
101.084658,2,564048
98.431344,2,564144
108.527407,2,564376
98.992303,2,564448
102.986217,2,564648
104.090527,2,564720
103.297098,2,564840
105.27056,2,564904
104.785974,2,564936
98.278359,2,565008
97.65957,2,565248
106.089174,2,565360
101.499319,2,565496
105.347495,2,565616
100.141073,2,565712
102.993765,2,565768
101.028907,2,565776
99.240128,2,565864
99.570863,2,566128
99.073612,2,566216
97.270771,2,566376
99.174609,2,566480
97.623614,2,566568
100.780715,2,566632
102.26621,2,566656
93.372946,2,566712
101.149227,2,566984
101.847774,2,567072
96.000607,2,567256
98.157134,2,567384
105.001068,2,567464
102.756094,2,567544
102.539243,2,567576
104.800931,2,567640
102.850055,2,567872
101.826009,2,567960
95.675789,2,568096
96.865784,2,568264
96.810498,2,568304
106.196367,2,568424
97.231949,2,568440
105.922062,2,568536
101.35538,2,568728
92.391179,2,568976
-52.053946,0,569080
99.129976,2,569136
99.182508,2,569208
100.27739,2,569320
107.275447,2,569336
98.084946,2,569392
101.898298,2,569600
101.045777,2,569864
104.827586,2,569968
94.501081,2,570008
100.594049,2,570112
94.743417,2,570200
92.716592,2,570208
98.593574,2,570248
99.800116,2,570464
103.613753,2,570752
102.825569,2,570848
103.174201,2,570928
94.895307,2,570976
100.64365,2,571056
97.486574,2,571072
96.228057,2,571128
93.341576,2,571304
98.04588,2,571736
99.573348,2,571808
96.622628,2,571848
-54.683615,0,571880
105.964702,2,571960
105.55557,2,571968
98.744396,2,572008
103.138334,2,572176
100.086568,2,572584
97.760113,2,572672
103.58644,2,572752
102.112041,2,572768
104.503125,2,572864
98.659403,2,572872
97.460948,2,572896
96.383504,2,573048
104.142472,2,573480
100.20546,2,573552
99.216303,2,573632
101.580681,2,573648
100.640783,2,573760
100.125976,2,573768
103.711002,2,573816
102.552618,2,573944
100.715668,2,574352
103.282101,2,574424
100.836061,2,574520
101.291107,2,574544
98.362219,2,574616
103.517613,2,574640
107.211543,2,574704
99.96588,2,574832
96.443016,2,575224
99.417916,2,575312
97.50581,2,575368
99.144557,2,575408
99.038816,2,575496
103.4928,2,575536
98.757464,2,575552
95.975532,2,575696
104.887962,2,576096
95.151686,2,576216
105.300181,2,576216
103.400032,2,576344
97.4265,2,576408
101.40697,2,576408
-51.371744,0,576504
104.918388,2,576568
96.836488,2,576960
95.530715,2,577088
106.809724,2,577144
96.361158,2,577192
94.80016,2,577264
100.882458,2,577312
95.823839,2,577392
101.554534,2,577456
108.126896,2,577872
97.864745,2,577944
98.119578,2,578000
102.920458,2,578064
101.648722,2,578120
101.721021,2,578216
97.437621,2,578248
99.22122,2,578368
108.274187,2,578776
98.080918,2,578808
103.976201,2,578920
98.725891,2,578928
96.898827,2,578952
105.439693,2,579120
99.054745,2,579136
95.761022,2,579240
96.458243,2,579640
103.120293,2,579696
92.911875,2,579760
107.547368,2,579880
100.811215,2,580008
-68.123808,0,580120
102.80795,2,580128
-5.113152,1,580264
108.281854,2,580544
100.27984,2,580576
99.180467,2,580632
99.256456,2,580728
99.655974,2,580872
106.236135,2,581024
101.723353,2,581024
96.315099,2,581136
103.037792,2,581448
108.288845,2,581456
94.828142,2,581480
97.401194,2,581608
102.799815,2,581936
98.353662,2,581984
-55.784626,0,582016
-64.203157,0,582200
100.325469,2,582296
91.793958,2,582304
102.316791,2,582360
105.956553,2,582496
90.41384,2,582784
98.107885,2,582856
103.917171,2,582920
105.047755,2,583064
98.56417,2,583176
100.891226,2,583216
100.113978,2,583232
102.098183,2,583392
100.577279,2,583648
95.604214,2,583728
100.831171,2,583792
96.261594,2,583912
104.136998,2,584096
108.02853,2,584104
99.851279,2,584112
102.470071,2,584328
92.918262,2,584520
99.910653,2,584600
101.058689,2,584656
97.169623,2,584784
101.611046,2,584952
101.472705,2,584952
97.77187,2,584984
99.518246,2,585176
93.911475,2,585400
99.48193,2,585504
107.265008,2,585560
102.319181,2,585712
98.624928,2,585808
98.394272,2,585824
98.44689,2,585912
99.408436,2,586064
100.463059,2,586280
99.190365,2,586352
101.437737,2,586448
100.626985,2,586576
100.558442,2,586680
96.065594,2,586688
104.956919,2,586808
106.039398,2,586952
98.130804,2,587152
94.721185,2,587224
103.170215,2,587312
98.18655,2,587448
97.660687,2,587536
97.758218,2,587552
99.642549,2,587664
105.462266,2,587848
103.513338,2,588056
101.020245,2,588096
103.859199,2,588224
97.21798,2,588408
101.814917,2,588464
-10.072048,1,588600
97.469858,2,588712
-62.477932,0,588840
98.104862,2,588920
101.939881,2,588984
95.478165,2,589072
100.998896,2,589296
98.672705,2,589352
103.591532,2,589520
101.781211,2,589632
101.929549,2,589712
108.043446,2,589816
96.037727,2,589832
106.086361,2,589968
99.982444,2,590176
105.59428,2,590272
98.442403,2,590400
93.670957,2,590480
100.851573,2,590624
104.437292,2,590720
102.373364,2,590744
100.770797,2,590872
105.276704,2,591088
100.458653,2,591152
98.742083,2,591320
100.721711,2,591384
97.003657,2,591488
102.04032,2,591568
104.29932,2,591624
97.165491,2,591752
99.100069,2,592008
102.312867,2,592008
95.512939,2,592184
90.189238,2,592248
102.74565,2,592392
104.963206,2,592456
98.18569,2,592472
97.93802,2,592656
98.945686,2,592872
103.243784,2,592896
98.463383,2,593024
94.745015,2,593136
101.99529,2,593296
95.429282,2,593312
96.890917,2,593320
99.967954,2,593520
100.16649,2,593728
99.851502,2,593808
105.702177,2,593912
101.440293,2,594024
99.495743,2,594160
97.455372,2,594176
100.665186,2,594184
104.866991,2,594440
107.58226,2,594624
107.505243,2,594736
104.013198,2,594816
95.04226,2,594864
102.247053,2,595048
94.015369,2,595072
104.934088,2,595088
106.013521,2,595360
100.237888,2,595528
103.277789,2,595608
105.928923,2,595728
103.069063,2,595760
98.251778,2,595928
104.005651,2,595944
100.54242,2,595968
101.628996,2,596256
103.296543,2,596400
103.446464,2,596512
106.377872,2,596608
96.14734,2,596648
102.435822,2,596792
104.290786,2,596832
100.599436,2,596848
108.32935,2,597168
97.791846,2,597280
96.412247,2,597360
100.292948,2,597496
98.238304,2,597512
104.982548,2,597696
96.356308,2,597728
109.226845,2,597760
99.190477,2,598048
108.529517,2,598200
101.388855,2,598256
96.681666,2,598368
103.356229,2,598400
93.780302,2,598560
101.901277,2,598600
99.222281,2,598608
104.883658,2,598944
105.089998,2,599160
91.988229,2,599232
100.238835,2,599264
-63.601369,0,599368
91.620622,2,599408
102.17926,2,599496
-64.719973,0,599760
103.413424,2,599864
106.515294,2,600064
105.648824,2,600128
104.552801,2,600144
101.014392,2,600240
97.56661,2,600312
104.017231,2,600368
92.750631,2,600648
96.770684,2,600752
96.144278,2,600936
105.917732,2,601000
104.859233,2,601056
95.025851,2,601080
96.328051,2,601216
105.504379,2,601248
104.298601,2,601536
104.701981,2,601640
97.543816,2,601832
104.216527,2,601888
96.595753,2,601912
103.297167,2,601976
97.096525,2,602112
103.499228,2,602152
99.404842,2,602384
98.482146,2,602512
100.290536,2,602712
105.649588,2,602800
97.168042,2,602800
104.536849,2,602888
102.817875,2,602952
101.138746,2,603072
97.117567,2,603272
98.461645,2,603424
101.776255,2,603576
96.756799,2,603640
104.897268,2,603712
96.678834,2,603744
95.782795,2,603832
101.416004,2,603928
102.576253,2,604144
95.338353,2,604320
99.95132,2,604440
101.490297,2,604552
101.324959,2,604568
95.248966,2,604616
99.322136,2,604728
101.875127,2,604816
99.7735,2,604984
103.056773,2,605176
101.8868,2,605336
99.093586,2,605416
104.316741,2,605448
98.948787,2,605464
102.271535,2,605640
106.463454,2,605704
103.478543,2,605880
101.752453,2,606072
98.199706,2,606184
-49.122265,0,607320
-57.365153,0,607368
37.064948,2,607432
-21.152402,1,607440
39.380156,2,607456
89.630769,3,607488
73.121587,3,607576
-60.693599,1,607672
-37.464916,0,608536
-57.824039,0,608600
-30.95404,1,608600
93.721732,3,608656
-7.365234,1,608688
67.685189,3,608848
43.653064,2,608928
-43.440929,2,609056
-40.762693,0,609592
30.643021,2,609888
21.756453,2,610032
-26.529612,1,610088
-20.666118,2,610160
43.068534,2,610288
-47.228606,1,610312
14.471489,4,610504
78.386358,3,611184
-44.24141,2,611264
42.038348,2,611280
-63.190093,0,611352
3.318899,2,611384
35.465852,2,611528
18.577091,2,611656
-27.024862,1,611816
-66.262668,0,612392
-47.847453,0,612464
84.8523,3,612544
16.575597,2,612680
-37.24168,1,612824
-38.377922,2,613024
7.889152,2,613032
47.724117,2,613032
-65.736256,0,613624
-50.50897,0,613688
-6.357966,2,613904
67.186209,2,614008
-13.85978,2,614080
-12.068982,1,614264
66.574407,3,614312
12.812142,2,614360
91.418645,3,614968
41.621726,2,615080
92.457254,3,615376
-32.588504,2,615408
-50.468432,1,615520
-13.336873,2,615752
51.125527,3,615760
-15.044425,3,616064
-54.96717,0,616256
72.423959,3,616296
-35.355033,0,616400
24.89309,2,616680
47.924297,2,616800
59.850156,2,616944
92.805895,3,616976
-22.813663,1,617400
47.187328,2,617456
-20.870243,1,617536
44.828748,2,617624
41.338265,2,617904
-46.032483,0,618048
18.122318,2,618152
89.065111,3,618216
82.809363,3,618616
81.816036,3,618744
-48.639684,1,618872
-27.487588,1,619304
49.861752,2,619368
-14.234199,2,619376
38.361866,2,619464
23.199208,4,619512
12.186129,1,619752
-6.439288,1,620120
-4.652926,3,620536
71.742576,2,620584
-32.805265,1,620592
95.016048,3,620624
-57.867403,0,620672
14.713233,2,620736
-57.710856,0,620928
-7.103871,2,621568
50.830293,2,621688
93.871731,3,621816
-61.485931,0,621864
-26.381827,1,621888
20.05924,2,622048
49.882239,3,622056
31.737969,2,622200
61.722474,2,622712
79.214747,3,622792
-55.300608,0,622920
-48.605764,0,622960
-42.247897,0,623000
-19.659107,1,623312
-26.332708,1,623376
100.605677,3,623488
-48.746459,0,623840
96.991991,3,624192
7.831608,2,624208
20.495469,2,624312
-8.993178,2,624416
-48.66289,0,624512
-38.272677,1,624616
64.845656,2,625056
-10.133694,3,625264
49.009438,2,625392
84.311023,3,625464
-22.575004,1,625584
-14.893229,1,625680
100.089864,3,625784
36.890272,3,626096
-45.5933,0,626168
-55.357426,0,626544
34.658894,2,626568
-49.728355,0,626608
42.880236,2,626864
31.26952,2,626984
22.297121,2,627104
78.946967,3,627496
17.389082,2,627568
58.676012,2,627648
30.35061,2,627936
-50.211696,0,628120
-41.459136,2,628200
15.939228,2,628256
-16.253778,1,628360
41.935096,2,628712
85.151248,3,628888
19.93046,2,628904
-38.649852,0,629240
-46.832854,1,629344
22.790113,2,629440
77.815071,3,629672
-23.751084,1,629992
-15.94986,3,630016
105.058331,3,630136
79.277667,3,630216
-8.939272,1,630400
-46.942982,0,630552
-22.057316,1,630592
98.473576,3,630952
-44.135744,0,631088
-63.511687,0,631360
73.702891,3,631384
42.387719,2,631616
3.981547,2,631672
37.711418,2,631792
88.422294,3,631912
74.557628,3,632296
37.675475,2,632368
6.615139,1,632560
11.091217,2,632760
25.512639,2,632976
84.494556,3,632984
63.739694,3,633208
90.84683,3,633224
-4.828083,1,633552
-78.207069,0,633664
-27.959997,1,633800
8.298323,2,634184
42.228088,2,634240
-73.234791,0,634440
1.411415,1,634472
-64.796785,1,634536
33.076723,2,634792
39.067885,2,634960
73.107356,3,634992
-10.465114,1,635392
31.865429,2,635488
-45.134196,0,635624
37.22913,2,635760
12.387912,2,635816
67.557681,3,636024
-6.821829,1,636184
34.047945,2,636264
40.45012,2,636616
-10.069392,1,636840
27.463642,2,636840
-17.916587,1,637040
60.854979,3,637160
86.558504,3,637256
9.227401,1,637320
22.504569,3,637856
-24.056693,1,637880
-55.223272,0,638000
100.48795,3,638072
16.036331,2,638400
-57.544738,0,638528
3.536668,2,638552
66.529556,3,638656
32.870327,2,639144
40.837238,2,639160
47.48591,2,639200
91.54349,3,639496
-34.631312,1,639728
-20.062661,1,639848
53.140724,2,639848
19.63367,2,639848
-32.919147,0,640176
37.881902,2,640368
21.570986,2,640552
-1.982445,2,640920
-71.917953,0,641024
82.79279,3,641112
34.25436,2,641128
-62.641827,1,641312
-54.948276,0,641344
-54.870797,0,641544
37.307804,2,641784
35.888856,2,642208
52.934895,2,642376
27.294476,2,642384
18.579985,2,642512
38.062611,2,642584
36.439779,2,642616
10.109258,2,642872
82.811794,3,643040
41.977053,2,643472
22.508737,2,643752
25.006791,2,643776
-49.345034,1,643784
-60.716429,0,643816
-10.376167,1,643832
-26.658349,1,644120
-15.451186,1,644248
46.20504,2,644744
-56.561928,0,644936
-46.46127,0,644936
-60.307923,0,644952
-63.937924,0,645040
67.087851,3,645280
47.554135,2,645384
66.376847,3,645568
-49.083661,0,646072
29.929991,2,646072
-53.051689,0,646112
29.663623,2,646256
89.061889,3,646360
40.55995,2,646584
79.01873,3,646592
89.887529,3,646808
47.652656,2,647296
77.801629,3,647416
30.012664,2,647424
23.217302,2,647664
95.319506,3,647688
-3.95449,1,647840
100.390139,4,648000
75.635449,3,648024
-52.805258,0,648592
-55.945727,1,648696
91.034445,3,648792
42.201749,2,648968
49.985529,3,649104
25.938602,2,649120
95.145351,3,649280
67.397677,3,649328
-20.241932,1,649880
-59.089697,0,649984
57.981164,2,650008
-70.558059,0,650240
-53.344446,0,650256
13.641255,2,650464
-22.803751,1,650616
100.883937,3,650632
22.251892,2,651216
28.761505,2,651328
-38.759397,1,651368
-74.517062,0,651512
62.811288,3,651672
-56.58523,0,651688
60.785605,2,651816
33.355678,2,651928
41.435192,2,652512
97.558882,3,652608
-63.66658,1,652768
30.311573,2,652856
105.266532,3,652952
-63.196531,0,653032
59.970435,2,653096
54.778783,3,653200
-52.286602,0,653752
80.573853,3,653840
84.07513,3,654112
26.189636,2,654128
-46.871868,0,654136
61.321262,2,654216
1.378282,1,654296
-12.466556,1,654416
98.00036,3,655008
-22.391942,1,655056
-66.680026,0,655368
-66.166963,0,655384
47.519753,2,655424
-57.578991,0,655456
58.820192,3,655472
23.868872,2,655688
-9.923566,1,656240
-57.367648,0,656240
42.285143,2,656624
-56.531811,0,656648
37.016916,2,656736
63.4491,3,656800
18.036697,2,656864
10.923237,2,657024
41.352059,2,657496
65.787495,3,657688
44.851299,2,657856
-47.796556,0,657928
31.333128,2,657944
106.440621,3,658040
-68.523267,0,658080
79.703508,3,658384
-45.752673,0,658592
53.934766,2,658896
-30.79259,1,659200
35.29414,2,659208
47.291143,2,659232
47.954761,2,659248
26.165728,2,659352
-54.209184,0,659552
-48.639077,0,659704
47.631522,2,660208
-48.446829,0,660368
74.705722,3,660520
15.912307,2,660640
-24.640293,2,660744
5.391809,2,660776
-54.748293,0,660872
21.199479,2,660952
52.065411,2,661624
-5.278033,2,661688
12.124447,2,661832
-50.170579,0,661888
42.753519,2,662024
50.023914,2,662048
18.174375,2,662192
49.35125,2,662224
51.537508,2,662904
25.412884,2,662936
-49.833778,0,663016
83.509311,3,663096
4.530331,2,663440
-32.746368,1,663512
-8.904527,2,663520
80.922032,3,663664
38.02147,2,664168
20.656085,2,664264
13.633806,2,664496
-16.373735,2,664528
57.889204,2,664728
4.133387,2,664896
25.003666,2,664920
-33.006399,2,665136
26.387613,2,665504
-25.817529,1,665624
46.893341,2,665840
3.97719,1,665936
4.183544,1,666112
-36.547506,2,666152
17.092457,2,666336
35.908582,2,666440
47.836313,2,666840
46.32554,2,667056
-37.944131,2,667224
12.845633,1,667296
39.633736,2,667304
40.005555,2,667592
1.607044,2,667608
16.857919,2,667744
37.903856,2,668112
-60.668213,0,668280
